,target
185,0.03633812
186,-0.036497712
187,-0.07191783
188,0.096833706
189,-0.012275577
190,-0.034643948
191,-0.08270258
192,-0.039117634
193,0.13885152
194,-0.032034814
195,0.15575454
196,-0.038363755
197,0.11391491
198,-0.105332315
199,-0.062408924
200,-0.04136598
201,-0.001557231
202,-0.05112797
203,-0.022557795
204,-0.01865393
205,0.15462777
206,-0.07064664
207,-0.013701141
208,0.16042843
209,-0.08830869
210,-0.058250844
211,-0.056777477
212,-0.048737705
213,0.17163849
214,-0.03870392
215,-0.03712237
216,-0.07047498
217,0.20462188
218,-0.059856474
219,-0.033216655
220,0.13044009
221,-0.04053998
222,0.18122548
223,0.13793513
224,0.032532215
225,-0.033336997
226,-0.043863
227,-0.06008047
228,-0.02179724
229,0.050272018
230,-0.00618881
231,-0.01865393
232,-0.013180375
233,-0.063604295
234,-0.040510774
235,-0.09085995
236,0.21083844
237,-0.023062289
238,0.034715414
239,-0.045926392
240,0.13621631
241,-0.055110812
242,-0.053186595
243,-0.03842026
244,-0.0487262
245,-0.034047842
246,-0.069799006
247,0.103986174
248,0.09930369
249,-0.048137486
250,-0.045428574
251,-0.03572327
252,-0.03438598
253,-0.06561512
254,0.04608074
255,0.17365986
256,0.024250448
257,-0.032427788
258,-0.062895834
259,-0.012490571
260,-0.05721593
261,-0.0212242
262,-0.02809614
263,-0.020578265
264,-0.05115843
265,-0.01524514
266,-0.009418368
267,-0.0042907
268,-0.07381129
269,-0.054590046
270,-0.029498816
271,-0.009229362
272,0.044097394
273,0.15157938
274,-0.017580628
275,-0.05040127
276,-0.0052599907
277,-0.04434502
278,-0.02666998
279,0.01712659
280,-0.05826783
281,-0.02063334
282,-0.009366214
283,0.15618283
284,0.14485404
285,-0.009366214
286,0.19013306
287,-0.10405022
288,-0.03871554
289,-0.031288683
290,0.046743274
291,-0.05724907
292,-0.011102557
293,0.029800236
294,-0.034142613
295,-0.01322031
296,-0.06046796
297,-0.007171631
298,-0.004814267
299,-0.0666216
300,-0.047181547
301,-0.009728432
302,-0.07874024
303,0.11967024
304,-0.013748527
305,-0.030370414
306,0.13635299
307,-0.016094387
308,-0.011917353
309,-0.037270904
310,-0.05506456
311,0.1680525
312,-0.051200747
313,-0.047949493
314,-0.030078888
315,-0.051797748
316,0.2031635
317,-0.015588105
318,-0.033106863
319,-0.024212003
320,-0.054639757
321,-0.04053998
322,-0.01998192
323,0.03004697
324,-0.01497668
325,0.0013027489
326,0.17002344
327,0.0045008063
328,-0.03387344
329,0.15200144
330,-0.06570703
331,-0.0733456
332,0.11471057
333,-0.030078888
334,-0.038360476
335,-0.038737416
336,0.16125634
337,-0.038243294
338,-0.07923925
339,-0.010576189
340,0.20813602
341,-0.0054851174
342,-0.035226345
343,-0.009267867
344,-0.07651627
345,-0.06779772
346,0.1727058
347,-0.005111456
348,0.036342174
349,-0.028194726
350,0.13701871
351,0.013474464
352,0.041962355
353,-0.0630002
354,0.13428652
355,-0.07811546
356,0.12650517
357,-0.07193041
358,-0.063969076
359,-0.024037838
360,-0.04278624
361,0.0028519034
362,0.15320241
363,-0.043922246
364,0.054058373
365,0.036697328
366,0.13549519
367,-0.0015694499
368,-0.04299265
369,-0.07410139
370,-0.039108276
371,-0.05851364
372,-0.038188577
373,0.014949948
374,0.043121368
375,-0.026666582
376,-0.05175388
377,-0.030078888
378,-0.029662848
379,-0.039334297
380,-0.035226345
381,0.020851463
382,-0.06527865
383,-0.052891016
384,0.074870914
385,-0.07232958
386,-0.076098025
387,-0.029428542
388,-0.0056051016
389,-0.059684455
390,0.06601897
391,-0.00096291304
392,0.15737984
393,-0.04653293
394,0.18316686
395,-0.038780987
396,-0.024992704
397,0.14713109
398,0.09671977
399,-0.03245032
400,0.01712659
401,-0.04419905
402,-0.049225986
403,-0.035808325
404,0.17453218
405,-0.016212523
406,-0.022129
407,0.15425843
408,0.18863806
409,-0.04856646
410,0.008226663
411,-0.023494124
412,-0.023494124
413,0.017283767
414,-0.0076465607
415,0.1295757
416,-0.0497396
417,-0.019491851
418,0.021093339
419,0.003202498
420,-0.0577842
421,-0.040602982
422,0.18175238
423,-0.07175654
424,0.16480488
425,0.19006383
426,-0.031694174
427,0.13057661
428,-0.03514898
429,-0.05301714
430,-0.011854947
431,-0.035583854
432,-0.026504278
433,-0.019276917
434,-0.040515542
435,0.000764817
436,0.09406227
437,0.119365364
438,-0.036922514
439,-0.11059445
440,-0.025723457
441,0.18965197
442,-0.05911833
443,0.034235746
444,-0.026984513
445,-0.0059817433
446,-0.010076702
447,-0.006840229
448,0.16805819
449,0.03730017
450,-0.041160107
451,-0.069497764
452,0.18175238
453,0.13954106
454,0.15736783
455,-0.012645483
456,-0.061840057
457,-0.021908283
458,-0.037504435
459,-0.07163715
460,-0.06637657
461,0.13549015
462,0.047457963
463,0.15621465
464,-0.09672141
465,0.054587543
466,0.0015218258
467,0.023723036
468,0.022127688
469,0.122826636
470,-0.050246656
471,0.103388935
472,-0.04511565
473,-0.009728432
474,0.0008738339
475,-0.06457955
476,-0.07184529
477,0.031395227
478,-0.06932706
479,-0.023815632
480,0.0035701394
481,-0.06032449
482,-0.028232217
483,0.03777793
484,-0.052133083
485,0.16805646
486,0.010534644
487,-0.009258032
488,-0.009830654
489,-0.016952932
490,-0.020578265
491,-0.039607286
492,0.16517672
493,-0.035226345
494,-0.01273936
495,-0.015737832
496,-0.031404793
497,-0.0009444356
498,-0.12869644
499,-0.036709845
500,-0.022597432
501,-0.039776444
502,-0.046708822
503,-0.024511755
504,-0.054812968
505,0.030473202
506,-0.027728677
507,-0.019818842
508,-0.056343615
509,-0.030198634
510,-0.03655517
511,0.08826524
512,-0.03815216
513,-0.009149849
514,0.14482138
515,0.16805819
516,-0.066360235
517,-0.04398215
518,-0.016964078
519,0.1488486
520,0.010766894
521,-0.0012971163
522,-0.007871628
523,0.023839533
524,-0.016671896
525,-0.056118846
526,-0.054595053
527,0.1395826
528,0.013094723
529,-0.07812512
530,0.14691913
531,0.09997967
532,-0.06809533
533,-0.03420472
534,-0.07224333
535,0.13836455
536,-0.012142897
537,0.16257599
538,-0.04998344
539,-0.039010108
540,-0.07964647
541,0.14297163
542,-0.08071917
543,0.17541197
544,-0.007224858
545,-0.017184675
546,-0.028167069
547,0.031814605
548,-0.028787136
549,0.0031052232
550,0.012318552
551,-0.059578657
552,-0.001685977
553,-0.010831773
554,0.1013079
555,0.007961839
556,0.016097873
557,-0.011582673
558,-0.0258888
559,-0.03589374
560,-0.053775012
561,-0.04798001
562,-9.161234e-05
563,-0.063003
564,-0.0030252337
565,-0.074138224
566,0.06505939
567,-0.02882576
568,-0.026210189
569,0.0024938881
570,-0.007801771
571,-0.064950824
572,-0.04629016
573,-0.036302626
574,-0.022458315
575,0.17754355
576,-0.090841174
577,-0.008458614
578,-0.02507031
579,-0.023166537
580,0.12927955
581,-0.03574097
582,-0.013468564
583,-0.033046365
584,0.019198716
585,-0.024474084
586,0.17800227
587,-0.0056547523
588,-0.013631582
589,0.16045204
590,0.0055912733
591,-0.009533048
592,-0.017207265
593,-0.083600104
594,0.14586037
595,-0.0059102774
596,0.14879173
597,0.0013364553
598,-0.078583956
599,-0.047343493
600,-0.019818842
601,0.054897428
602,-0.06003177
603,-0.08805013
604,-0.0062490106
605,-0.051675975
606,-0.041552484
607,-0.0031639338
608,0.14242586
609,-0.032403767
610,-0.047950745
611,-0.020727336
612,0.00836575
613,0.008176714
614,-0.02790761
615,0.010533541
616,-0.012893796
617,-0.058752835
618,-0.059628427
619,-0.03487289
620,-0.11781627
621,-0.04261607
622,-0.023828328
623,0.11313841
624,-0.015103281
625,0.008353859
626,-0.020801187
627,-0.083290935
628,-0.093703926
629,0.11714822
630,-0.044719756
631,-0.017932951
632,-0.06116277
633,-0.03822303
634,-0.056881785
635,-0.027281225
636,-0.051914334
637,-0.07660711
638,0.16160032
639,-0.05474001
640,0.17890406
641,-0.018251061
642,-0.053007722
643,-0.037911475
644,0.20681554
645,-0.032746196
646,-0.016125023
647,0.0014763474
648,-0.07052207
649,-0.03173387
650,-0.06748861
651,-0.02613151
652,-0.013631463
653,0.122902274
654,0.010533541
655,0.03259954
656,-0.02851367
657,-0.03975749
658,-0.024445832
659,-0.04728204
660,-0.026738286
661,0.032155633
662,-0.09048575
663,-0.04434502
664,0.19511613
665,-0.019818842
666,-0.0014621019
667,0.02613458
668,-0.012849033
669,-0.041599393
670,-0.011183262
671,0.07843459
672,-0.028220415
673,-0.0032024384
674,0.02006051
675,0.08480224
676,0.12255666
677,-0.016841173
678,-0.016881883
679,-0.06705183
680,-0.0059102774
681,-0.018575788
682,-0.075195074
683,-0.02316451
684,-0.07312006
685,-0.03050071
686,0.15964636
687,-0.032990575
688,0.10790032
689,-0.007999241
690,0.116962045
691,0.043121368
692,0.067584425
693,0.035998583
694,-0.02531308
695,-0.056701064
696,-0.010306478
697,-0.04305774
698,-0.06614488
699,-0.082191885
700,-0.058083892
701,0.1600635
702,-0.037456155
703,0.06946373
704,-0.016749501
705,0.1362598
706,-0.065268874
707,-0.08067697
708,-0.047842145
709,0.019198716
710,-0.043723106
711,0.14003694
712,0.032155633
713,0.15990952
714,-0.033216655
715,-0.061748743
716,-0.002693832
717,-0.019059837
718,0.18536901
719,-0.024690509
720,-0.012316763
721,-0.049668312
722,-0.05997169
723,-0.006473303
724,0.17427415
725,-0.010567427
726,-0.03687918
727,0.112030864
728,-0.03817594
729,-0.02688104
730,-0.067756414
731,-0.04757291
732,0.031814605
733,0.17173871
734,-0.06876117
735,0.1532518
736,0.14973247
737,-0.021306396
738,-0.03757453
739,-0.09380424
740,-0.09185785
741,0.1728791
742,-0.025240958
743,0.007961839
744,-0.05797273
745,0.20032573
746,-0.036303222
747,-0.0825721
748,0.14042419
749,-0.0012971163
750,0.13988864
751,-0.04701543
752,0.024609238
753,-0.096551776
754,-0.006441295
755,-0.064765036
756,0.087019384
757,0.010925978
758,-0.01835972
759,0.10055363
760,-0.040668488
761,-0.04259467
762,0.13859531
763,-0.030779302
764,-0.039907396
765,0.16374442
766,-0.06790638
767,0.1232976
768,0.0009954572
769,-0.079719245
770,0.01712659
771,-0.028443217
772,-0.004614651
773,0.1657323
774,0.0062250197
775,-0.03353077
776,-0.027334154
777,0.015233964
778,-0.033195257
779,-0.061841846
780,-0.06531793
781,-0.051756263
782,-0.07004213
783,-0.084136665
784,0.1554031
785,-0.062461317
786,-0.08469808
787,0.034068286
788,0.03398475
789,-0.029678881
790,-0.009728432
791,-0.057156324
792,0.11186558
793,0.03004697
794,0.18329018
795,0.19917688
796,-0.049072146
797,-0.05809343
798,-0.04648608
799,0.1002399
800,-0.046190917
801,0.044921517
802,-0.0067733526
803,-0.112950504
804,-0.020233035
805,-0.052815676
806,-0.014327049
807,-0.11393225
808,0.016097873
809,-0.034499764
810,-0.07367784
811,-0.07004291
812,0.14140984
813,-0.025803626
814,-0.05441612
815,-0.03267795
816,-0.0041489005
817,0.16006923
818,0.024846256
819,-0.065957606
820,-0.017078698
821,0.14241984
822,-0.0030252337
823,-0.07279229
824,0.12593919
825,-0.052942395
826,0.13981777
827,-0.033629358
828,0.032155633
829,0.021585286
830,0.07968089
831,-0.050585866
832,0.14124393
833,-0.029465675
834,-0.06571764
835,-0.024057448
836,-0.083916426
837,-0.04539293
838,-0.037881732
839,-0.023494124
840,0.2019673
841,-0.04896021
842,-0.03111434
843,0.19572276
844,-0.042079985
845,-0.025674462
846,-0.04427457
847,-0.012070417
848,-0.057986736
849,-0.0065413117
850,0.16549438
851,-0.069874704
852,-0.030234516
853,-0.039155424
854,-0.016337812
855,-0.083770156
856,-0.018081784
857,-0.051657796
858,0.16503975
859,-0.010541856
860,0.031372964
861,-0.033106863
862,-0.04987061
863,-0.0015839934
864,-0.06650692
865,0.14098918
866,-0.041041493
867,-0.0020795465
868,-0.0029358268
869,0.03231746
870,0.033511847
871,-0.086331725
872,0.118267566
873,-0.027507484
874,0.05328518
875,-0.035168648
876,-0.04611045
877,-0.07488382
878,-0.03105539
879,-0.03798127
880,-0.09017122
881,-0.014083564
882,-0.004559934
883,-0.037100494
884,0.020484805
885,-0.08181363
886,0.0007734597
887,-0.07935333
888,-0.0061840415
889,-0.04262054
890,-0.017736852
891,-0.083474934
892,-0.0790934
893,0.030151725
894,-0.033459604
895,-0.03962022
896,0.009311855
897,0.16379774
898,0.16331342
899,-0.03510791
900,-0.005508423
901,-0.033842087
902,-0.017960787
903,-0.004982412
904,-0.017399132
905,-0.014989078
906,-0.057196498
907,0.006911695
908,0.044921517
909,-0.018828094
910,-0.04259503
911,0.0038668215
912,-0.053503692
913,0.19823766
914,-0.0646351
915,-0.04681009
916,-0.03798127
917,0.156385
918,0.003260374
919,-0.03144425
920,0.01712659
921,-0.010393798
922,-0.049309134
923,-0.055296242
924,-0.035796285
925,0.0053878427
926,-0.051657796
927,-0.046616077
928,-0.048286617
929,-0.0072697997
930,0.16892594
931,0.00014793873
932,0.0069821775
933,0.16192734
934,-0.08110666
935,-0.0276075
936,0.17855725
937,-0.023153782
938,-0.031108856
939,-0.038737416
940,0.17532387
941,-0.042515397
942,-0.10318732
943,-0.09898347
944,-0.06659019
945,0.15157902
946,-0.03825724
947,-0.025848329
948,-0.01764816
949,-0.05697173
950,-0.05714059
951,-0.03413564
952,-0.056219578
953,-0.03340262
954,-0.024690509
955,-0.041816294
956,0.18599215
957,-0.03400469
958,0.028163016
959,-0.03817731
960,-0.034204006
961,-0.06347203
962,-0.021927714
963,-0.02297461
964,0.13213202
965,0.12900531
966,-0.056144476
967,-0.041736722
968,0.004972726
969,0.021406263
970,-0.06257647
971,-0.0027657151
972,-0.0827114
973,-0.024690509
974,-0.027986646
975,-0.07289809
976,-0.038794935
977,-0.07566893
978,-0.074301004
979,-0.004732311
980,0.15514195
981,-0.034915805
982,-0.05926454
983,-0.017196953
984,0.031372964
985,-0.015126169
986,-0.0018252134
987,-0.03230381
988,-0.020533204
989,0.034235746
990,0.0038739443
991,-0.052634597
992,-0.06736255
993,0.12622899
994,-0.0056744814
995,-0.008597672
996,0.17898554
997,-0.018373072
998,-0.009759307
999,0.04393983
1000,-0.04259467
1001,-0.098040044
1002,0.12082538
1003,-0.102018654
1004,0.067584425
1005,-0.08785951
1006,-0.022101223
1007,0.00015097857
1008,-0.036928236
1009,0.115581095
1010,0.028896928
1011,-0.07400161
1012,-0.06632477
1013,-0.057563126
1014,-0.059825838
1015,0.03035596
1016,-0.07433915
1017,-0.038604677
1018,-0.038327575
1019,-0.05803424
1020,0.12749645
1021,-0.051243484
1022,-0.062900364
1023,-0.046548963
1024,0.14235425
1025,-0.06580591
1026,-0.0373798
1027,-0.041632473
1028,-0.0048172474
1029,-0.055734158
1030,0.13128462
1031,-0.02688104
1032,-0.053883433
1033,-0.089814365
1034,-0.061722457
1035,-0.03838104
1036,-0.039503694
1037,0.008353859
1038,-0.023266077
1039,-0.001804173
1040,-0.032093287
1041,-0.059640884
1042,-0.05156994
1043,0.034478664
1044,-0.09671956
1045,0.15134066
1046,0.0034061074
1047,-0.03927058
1048,-0.09096348
1049,-0.010130465
1050,-0.042699754
1051,-0.08931184
1052,-0.024578273
1053,0.020346433
1054,0.0054950714
1055,0.14766571
1056,0.14300787
1057,0.15671158
1058,-0.028787136
1059,-0.04690194
1060,-0.031404793
1061,-0.051433384
1062,-0.0510031
1063,0.14953256
1064,0.0979321
1065,-0.011183262
1066,-0.034883857
1067,-0.045223534
1068,0.12055215
1069,-0.06741613
1070,-0.043706
1071,-0.09835422
1072,-0.055300355
1073,0.1819278
1074,0.015681416
1075,-0.048116505
1076,0.09943515
1077,0.14931306
1078,0.054058373
1079,-0.04326868
1080,-0.053115547
1081,-0.024594545
1082,-0.092926145
1083,-0.026579559
1084,-0.009082973
1085,-0.036587834
1086,0.12632117
1087,-0.024183631
1088,-0.05639863
1089,-0.010268629
1090,-0.03052044
1091,-0.018276393
1092,-0.05770868
1093,0.02398792
1094,-0.046190917
1095,-0.025097668
1096,-0.087905645
1097,0.112582654
1098,-0.08578998
1099,-0.034991145
1100,-0.088935256
1101,0.12874681
1102,-0.004781425
1103,0.004051447
1104,-0.073028505
1105,-0.09578514
1106,-0.017721057
1107,-0.030815482
1108,-0.09147972
1109,-0.032698035
1110,-0.062350094
1111,-0.014748156
1112,-0.00013709068
1113,-0.01829344
1114,-0.10160452
1115,-0.046042323
1116,-0.018303573
1117,-0.05611354
1118,-0.084454715
1119,0.12998942
1120,0.013606399
1121,-0.05015886
1122,0.015003741
1123,-0.042723894
1124,-0.08854985
1125,-0.013451397
1126,-0.06536484
1127,-0.06564593
1128,-0.055787325
1129,0.194522
1130,-0.027511477
1131,-0.022377253
1132,-0.038179994
1133,-0.07662821
1134,-0.10467857
1135,-0.057002246
1136,0.13857752
1137,0.1420145
1138,-0.058941126
1139,-0.05755502
1140,-0.003150642
1141,-0.004614651
1142,-0.05520773
1143,0.000366956
1144,-0.07834542
1145,-0.06172234
1146,-0.10851878
1147,-0.017152607
1148,0.17783359
1149,0.13228524
1150,0.16384062
1151,-0.050927818
1152,-0.014797449
1153,-0.05376017
1154,-0.058257937
1155,0.033511847
1156,0.0013246834
1157,-0.004732311
1158,0.014583886
1159,-0.045865893
1160,-0.04552573
1161,-0.0038229823
1162,-0.0758512
1163,-0.010393798
1164,-0.040668488
1165,0.028271616
1166,0.004872948
1167,-0.03303629
1168,-0.06887263
1169,0.16169134
1170,-0.08954251
1171,0.18654889
1172,0.15997529
1173,0.029288739
1174,-0.07796055
1175,-0.071897924
1176,0.0119327605
1177,-0.022001743
1178,0.029800236
1179,-0.0013712049
1180,-0.039209068
1181,-0.0449512
1182,-0.04450935
1183,0.11062652
1184,0.005344838
1185,0.17905873
1186,-0.02583468
1187,0.028896928
1188,-0.0029358268
1189,-0.060786486
1190,-0.0424605
1191,-0.059575737
1192,-0.009752512
1193,-0.064775825
1194,-0.004732311
1195,0.034478664
1196,-0.079787254
1197,-0.035630584
1198,-0.07560527
1199,0.03953463
1200,-0.0067733526
1201,-0.021291554
1202,0.1823174
1203,0.14565235
1204,0.1049352
1205,0.0075334907
1206,-0.055606663
1207,-0.052438617
1208,-0.06926042
1209,-0.08759302
1210,-0.0074712634
1211,-0.085995615
1212,-0.026919484
1213,-0.007587731
1214,-0.013302922
1215,-0.010393798
1216,-0.044513643
1217,0.13852713
1218,-0.03855908
1219,-0.07316136
1220,0.002338171
1221,0.13960281
1222,-0.06264377
1223,-0.028787136
1224,-0.0039263368
1225,0.13263923
1226,-0.048243225
1227,0.010398626
1228,-0.07921082
1229,-0.040479958
1230,-0.03579122
1231,0.14421284
1232,-0.044889808
1233,0.028163016
1234,-0.0049648285
1235,-0.05714059
1236,0.16892594
1237,-0.059102535
1238,0.007314354
1239,-0.06429607
1240,0.03777793
1241,0.13952255
1242,-0.02688104
1243,-0.0713951
1244,-0.061991274
1245,-0.035960376
1246,-0.020917118
1247,0.113342375
1248,0.012115598
1249,-0.02011323
1250,0.0060684383
1251,-0.04167354
1252,0.18742824
1253,0.16905415
1254,-0.024207294
1255,-0.02825278
1256,-0.021835208
1257,-0.018174767
1258,-0.06721991
1259,-0.013631463
1260,-0.017280221
1261,-0.064578354
1262,0.16503975
1263,-0.06585479
1264,0.043646097
1265,-0.07687783
1266,-0.009509087
1267,-0.010306358
1268,-0.01954794
1269,-0.08621067
1270,-0.09483284
1271,-0.04628569
1272,-0.009321511
1273,-0.007692218
1274,-0.020932436
1275,-0.0027629137
1276,-0.086918294
1277,-0.050585866
1278,0.011608869
1279,-0.025737882
1280,-0.014237106
1281,0.0016091764
1282,-0.040051937
1283,-0.02381432
1284,-0.028860688
1285,0.0057730675
1286,0.12447712
1287,-0.025277257
1288,0.10336906
1289,0.05722651
1290,-0.03635168
1291,-0.010441899
1292,-0.06968212
1293,-0.043946683
1294,-0.03150177
1295,-0.056563735
1296,0.11138955
1297,0.15977809
1298,-0.022290409
1299,-0.069874704
1300,0.13223335
1301,-0.029574335
1302,-0.030353606
1303,-0.055176914
1304,-0.020822942
1305,0.0423055
1306,0.120138586
1307,-0.00382787
1308,-0.03798127
1309,-0.06304932
1310,-0.015972495
1311,-0.08305609
1312,-0.0017851591
1313,0.13937157
1314,0.034068972
1315,-0.06134695
1316,0.16798463
1317,-0.028416395
1318,-0.015732229
1319,-0.036681354
1320,-0.10795945
1321,0.04608074
1322,-0.03463912
1323,0.04009056
1324,-0.019125104
1325,0.1606617
1326,-0.08588719
1327,-0.027051687
1328,-0.07236284
1329,-0.0932343
1330,-0.04037136
1331,-0.052302778
1332,-0.0486055
1333,0.01800716
1334,-0.029547572
1335,-0.03722924
1336,-0.035484433
1337,-0.005892992
1338,-0.056934357
1339,-0.08715671
1340,-0.023040771
1341,-0.027238548
1342,-0.04442787
1343,0.160799
1344,0.05375442
1345,-0.0514161
1346,-0.06439924
1347,-0.02245152
1348,-0.068994045
1349,-0.037165105
1350,-0.06271249
1351,-0.100179195
1352,-0.054142654
1353,-0.051956117
1354,-0.027051687
1355,-0.03363633
1356,-0.085914135
1357,-0.060501218
1358,-0.03796202
1359,0.121929795
1360,-0.07186639
1361,-0.03173387
1362,-0.03668803
1363,-0.021716952
1364,0.18798342
1365,-0.028431892
1366,0.18742824
1367,-0.02717477
1368,-0.051737428
1369,-0.06760675
1370,-0.00021737814
1371,-0.06036949
1372,-0.03303629
1373,-0.04372585
1374,0.026433796
1375,-0.07114446
1376,-0.08925879
1377,0.027641594
1378,-0.037856817
1379,-0.07947034
1380,-0.024107099
1381,0.13666558
1382,0.008328795
1383,-0.06996977
1384,-0.048590362
1385,-0.020488381
1386,-0.012049854
1387,-0.0494079
1388,-0.012952685
1389,-0.0026349425
1390,0.034235746
1391,0.035998583
1392,-0.046847343
1393,-0.02882117
1394,-0.045645237
1395,-0.026076436
1396,0.1674687
1397,0.017683774
1398,-0.04500866
1399,0.10316551
1400,0.12776035
1401,-0.009818912
1402,-0.042297423
1403,-0.016218722
1404,0.0007734597
1405,-0.010463119
1406,-0.02613151
1407,-0.036352158
1408,-0.04262054
1409,0.06604931
1410,0.040694356
1411,0.041688442
1412,-0.03874761
1413,-0.0049669147
1414,-0.09439796
1415,0.14571345
1416,-0.05277306
1417,-0.0056744814
1418,-0.041736722
1419,-0.005302012
1420,-0.026440263
1421,-0.031176269
1422,-0.033320308
1423,-0.055302918
1424,-0.05211413
1425,0.012764841
1426,0.040694356
1427,-0.0012971163
1428,-0.05219382
1429,0.13134116
1430,-0.024690509
1431,-0.0067023635
1432,0.08308515
1433,-0.061817586
1434,-0.068852484
1435,0.14950901
1436,0.1455527
1437,0.00081551075
1438,-0.030361593
1439,0.008910835
1440,-0.014060378
1441,-0.046622157
1442,0.0009952486
1443,0.110030025
1444,0.13708755
1445,-0.01787424
1446,-0.07166183
1447,0.18701878
1448,-0.0394848
1449,-0.036051214
1450,-0.017513871
1451,-0.020153344
1452,-0.060253263
1453,-0.015589774
1454,-0.049721062
1455,-0.02419895
1456,0.012285799
1457,-0.04094273
1458,0.006911695
1459,-0.04897648
1460,0.0021146536
1461,0.021113783
1462,-0.08387214
1463,0.098672986
1464,-0.06872988
1465,-0.09223884
1466,-0.047956705
1467,-0.062452316
1468,-0.054119527
1469,-0.05442059
1470,0.13415498
1471,-0.09186989
1472,-0.05307138
1473,0.033652335
1474,-0.0010130405
1475,-0.0745666
1476,-0.06768286
1477,-0.022210658
1478,-0.030675888
1479,-0.019744992
1480,-0.04761994
1481,0.107454
1482,-0.02333963
1483,-0.055131793
1484,-0.018896759
1485,-0.039534807
1486,0.16607174
1487,0.0020180047
1488,-0.074570775
1489,0.14802322
1490,-0.022641659
1491,-0.083869696
1492,-0.06778252
1493,-0.02795273
1494,0.20698574
1495,-0.07434392
1496,-0.01200074
1497,-0.057310402
1498,0.18915728
1499,-0.092834055
1500,0.13323638
1501,-0.036459744
1502,-0.050100803
1503,-0.044528008
1504,-0.02903068
1505,0.050663978
1506,0.0019929707
1507,-0.0534178
1508,-0.028659523
1509,-0.015729308
1510,0.16272819
1511,0.13661927
1512,-0.06420863
1513,-0.061527967
1514,0.20632735
1515,-0.072622
1516,-0.08834344
1517,0.16175768
1518,-0.05659896
1519,-0.04575765
1520,-0.052957237
1521,-0.016734838
1522,-0.010486722
1523,-0.044456244
1524,-0.06645143
1525,-0.06160152
1526,-0.035226345
1527,-0.021207094
1528,-0.014191031
1529,0.15776062
1530,-0.06308776
1531,-0.0832082
1532,0.148689
1533,-0.07167739
1534,-0.04813528
1535,-0.01622498
