,target
302,-0.06776761757090542
303,0.11179235273496868
304,-0.008265201057195089
305,-0.015906612350068558
306,0.13887662390478506
307,-0.02671022151499708
308,-0.015659144728853238
309,-0.011587695770090889
310,-0.03962034197077827
311,0.15097232596162402
312,-0.04758014894026419
313,-0.03833378823579087
314,-0.017200991450538893
315,-0.0565986136644696
316,0.19597280430513495
317,-0.024433619967130595
318,-0.038946684967622616
319,-0.011741602864492032
320,-0.049946871102673804
321,-0.033334856167776344
322,-0.019883567564212966
323,0.00479182132116882
324,-0.03077646420362027
325,-0.0031886670396994205
326,0.15231441198419332
327,-0.011802007382461024
328,-0.05179626509542517
329,0.14099138781345513
330,-0.06825611011552644
331,-0.06670276453487406
332,0.12583251168154774
333,-0.017200991450538893
334,-0.066483442627707
335,-0.05555168962142808
336,0.15577332708394187
337,-0.034819422978700006
338,-0.06379403510871662
339,-0.00625129986637629
340,0.20507253091641103
341,0.007667358283811024
342,-0.0329530349927834
343,-0.013508599387444845
344,-0.06591584332242942
345,-0.0642433678933493
346,0.16837758550665666
347,-0.010840528798988435
348,0.02803296260799322
349,-0.027037900715645158
350,0.15853921833947254
351,0.0020283150708944615
352,0.033830979140776006
353,-0.06598726612415391
354,0.12937789546331674
355,-0.05875743051684886
356,0.14339519472326773
357,-0.06664973141228459
358,-0.04716683968729377
359,-0.038033173281858054
360,-0.04493501426947896
361,-0.01935379566277923
362,0.15557060297357325
363,-0.05698953326893482
364,0.05845444036519126
365,0.029387918292133948
366,0.10896371119735478
367,-0.029483053613922342
368,-0.0422485613808925
369,-0.07444115669836927
370,-0.04065111655705523
371,-0.048833002660899995
372,-0.0282188631970005
373,0.0033830362173633394
374,0.04226549175648759
375,-0.025544156729013764
376,-0.05841097741201966
377,-0.017200991450538893
378,-0.029140165591789644
379,-0.028165731413081676
380,-0.0329530349927834
381,-0.010548690522163237
382,-0.04735295039728465
383,-0.052275800356798366
384,0.06089875163842352
385,-0.07486371498996235
386,-0.062470739550552976
387,-0.05042690287916194
388,-0.014650069324286542
389,-0.05987920667815856
390,0.04421249741419156
391,-0.0027719207490966382
392,0.1609801280990755
393,-0.041541680941253115
394,0.15687181654316934
395,-0.03364247668772681
396,-0.0110513669971853
397,0.1723442164979522
398,0.10380509224601214
399,-0.034514047790987636
400,0.027390440422323824
401,-0.04889761629246943
402,-0.037178548455531216
403,-0.01879161427450637
404,0.15821399778285739
405,-0.017589617357943815
406,-0.03147148663008498
407,0.14165193701208703
408,0.1880806302513046
409,-0.045132055302715565
410,-0.021368329199585076
411,-0.035969741307258614
412,-0.035969741307258614
413,0.020701183621137247
414,0.0007779262201378643
415,0.14044955459881697
416,-0.021147254692180418
417,-0.01149320457173396
418,0.027183675844668034
419,0.006876814577754821
420,-0.06410497470004856
421,-0.03643594030217623
422,0.18304893654968946
423,-0.06813626036832948
424,0.15758894091938058
425,0.18606027999177838
426,-0.03727882960507513
427,0.1565820697133549
428,-0.032305420931116456
429,-0.03396132902731322
430,-0.007079611494118378
431,-0.03985070730124477
432,-0.029553795441434362
433,-0.002777286226212391
434,-0.03713707694986023
435,0.012101606083466668
436,0.08801093269562199
437,0.12965644322740807
438,-0.050124014971906036
439,-0.11374756832146728
440,-0.04867071832660221
441,0.19821123896619597
442,-0.033944926307556446
443,0.038027899118825925
444,-0.009711998603738338
445,-0.017991525653518876
446,-0.02977724532176359
447,-0.02026871255980716
448,0.17928309681404286
449,0.02489502256967063
450,-0.06021382944310704
451,-0.0460422255644434
452,0.18304893654968946
453,0.11172283274654218
454,0.16980511592568773
455,-0.029363927899295986
456,-0.05353808288847155
457,-0.027763238564474595
458,-0.052885446864652644
459,-0.06360255034894964
460,-0.07334515682983214
461,0.1426550650729685
462,0.037445031020067236
463,0.15913300614712889
464,-0.09672904724325976
465,0.04865413902043369
466,-0.003909044929506078
467,0.01849040333035146
468,0.028699588727496634
469,0.16111018861553666
470,-0.05577624500450839
471,0.12720108119448975
472,-0.0446822904744802
473,-0.0075373807330867786
474,0.002740140532283124
475,-0.06715533007215828
476,-0.047074289060648915
477,0.028668110004117935
478,-0.055787162957771454
479,-0.016340997417765984
480,0.0012896315340041923
481,-0.05029295903416578
482,-0.03164694426090344
483,0.029541251284785134
484,-0.05851994701855537
485,0.17163969769643553
486,0.03150461425197013
487,-0.013587935243627492
488,-0.010220923838623901
489,-0.01967382560287481
490,-0.010363309467659468
491,-0.039278194718926546
492,0.12757725917620388
493,-0.033662657057996224
494,-0.026090198052792057
495,-0.016309702182806113
496,-0.036307628415582036
497,-0.01019203678400023
498,-0.11878622740799034
499,-0.0373846274798719
500,-0.008512183055632243
501,-0.032043374689274644
502,-0.048209901016010914
503,-0.020670148975562897
504,-0.07157437111694803
505,0.02381376620981627
506,-0.018910231953244653
507,-0.04171247462060614
508,-0.0672125271044285
509,-0.02582408900955379
510,-0.03782902587395011
511,0.09751045142887574
512,-0.047444556831226316
513,-0.02618901245006823
514,0.1613883039483862
515,0.17924556700331218
516,-0.045076298803081095
517,-0.04525131251393865
518,-0.04383272709488795
519,0.14922100117597453
520,0.009364610411384644
521,0.00349035747304925
522,-0.022222070714411648
523,0.03969179637431721
524,-0.021853098846892544
525,-0.05902618203053057
526,-0.041093640506161135
527,0.1436282355583394
528,0.005637842516683819
529,-0.10000091866620504
530,0.12501159925849878
531,0.11793758119717251
532,-0.06555063278180896
533,-0.02367795796621125
534,-0.06446468771631295
535,0.11951715123303226
536,-0.00020165746171700452
537,0.18845489399709772
538,-0.056092729052761824
539,-0.056298089832864925
540,-0.04409679804214387
541,0.14340378313285995
542,-0.06887463900465694
543,0.16717243617109884
544,-0.011931362106325366
545,-0.0011915688412759556
546,-0.03872215655987236
547,0.03245463086248454
548,-0.030842835915584985
549,-0.03342326606211621
550,-0.004816142335014881
551,-0.047374698233445665
552,0.010307677036864747
553,0.014111327627109888
554,0.15465087426340782
555,0.004247904344220281
556,0.014302322616465319
557,0.008526613386231773
558,-0.030447755780990054
559,-0.0588120092241138
560,-0.05990687811917843
561,-0.03252399829964822
562,-0.005379396473454281
563,-0.05949258159700315
564,-0.02584691409187662
565,-0.05400689931863494
566,0.08816212556769497
567,-0.018116256282499854
568,-0.021182010628132627
569,-0.01774978734947334
570,-0.02144914681255414
571,-0.050100621931394425
572,-0.03210602625433966
573,-0.008842810638479446
574,-0.018224962705516573
575,0.1821408954338052
576,-0.08171991108418891
577,-0.010821546587015403
578,-0.027394889060963056
579,-0.027870735226128394
580,0.11981621657180305
581,-0.04620360848090654
582,-0.03975430699166912
583,-0.024215602957920874
584,0.03491289830454424
585,-0.034757562086960396
586,0.18340245421142481
587,-0.021841962181174797
588,-0.024193816047368918
589,0.17435574179817456
590,0.007683818180541499
591,-0.00012211116596172396
592,-0.03204787497050851
593,-0.08397414180812857
594,0.10936077086413541
595,0.022153671759998755
596,0.15256253830645086
597,0.002945969700771247
598,-0.0728476074532316
599,-0.03348181853362232
600,-0.04171247462060614
601,0.03360343331467056
602,-0.06195703265888
603,-0.0775047072097163
604,-0.024006011624062337
605,-0.059348107232245664
606,-0.046404083315995805
607,-0.01052484188122625
608,0.1596633226142479
609,-0.046255231764845375
610,-0.043201285785813136
611,-0.01982359963202483
612,-0.0009208912102847576
613,-0.0068610800269218964
614,-0.030054362597484702
615,0.012574832644529885
616,-0.016339387164651033
617,-0.052057084179963915
618,-0.060899245293273466
619,-0.02140619712728391
620,-0.11362663636967389
621,-0.04314086495943704
622,-0.006271194257241299
623,0.1300827392695334
624,-0.009620516114520156
625,-0.005112977040157509
626,-0.016386135527355013
627,-0.07707830822272009
628,-0.08183453573293185
629,0.14354133732257174
630,-0.037371076245427126
631,-0.02914505487033697
632,-0.05599493709160157
633,-0.052135151566081644
634,-0.05098264463304855
635,-0.026141127728601225
636,-0.06116422136060813
637,-0.08005944133811874
638,0.1459948816481208
639,-0.05669533601819264
640,0.16880318180372805
641,-0.026367598782631937
642,-0.04603049871269789
643,-0.054712047393040524
644,0.18366780938337546
645,-0.030185453624927878
646,-0.023410015550381292
647,-0.0037890496844850165
648,-0.07988906997266625
649,-0.0274940880638923
650,-0.05933580139926716
651,-0.05993547438154157
652,-0.00371129615032728
653,0.10686892168503893
654,0.012574832644529885
655,0.05401685671407903
656,-0.02405610004114479
657,-0.027444525116943185
658,-0.007522829543382613
659,-0.05256304784735531
660,-0.03980710881996607
661,0.002812492406753029
662,-0.0709100227172132
663,-0.035558662375679284
664,0.19122766620321102
665,-0.04171247462060614
666,-0.024033697352354253
667,0.039600323110016045
668,-0.06596663906512389
669,-0.046021540314704124
670,-0.02873106737203228
671,0.12545637613919888
672,-0.0331380357964032
673,-0.018746359284214205
674,0.018004891463547345
675,0.0978716973781651
676,0.13308580239627826
677,-0.02248794552755121
678,-0.008474318594702676
679,-0.10224300258596791
680,0.021899209860937224
681,-0.04469952350102716
682,-0.06982702225588702
683,-0.006752596779183891
684,-0.06862926760202533
685,-0.030422608558258436
686,0.1571182796638463
687,-0.034484887420879774
688,0.12755981598722552
689,0.0012924178644385866
690,0.1397371372716415
691,0.04226549175648759
692,0.03161258465325163
693,0.053489092668453454
694,-0.020801872750949812
695,-0.04709425662988597
696,0.01033306951159598
697,-0.02677734297637946
698,-0.05660505901358312
699,-0.07617571228178774
700,-0.06550777518055433
701,0.15454458375674537
702,-0.03946195403124216
703,0.09785040028341827
704,-0.048229029110188525
705,0.1244951630147054
706,-0.057165118041854576
707,-0.079655030989623
708,-0.022026678461157082
709,0.03491289830454424
710,-0.06428298186796748
711,0.13099067396829564
712,0.002812492406753029
713,0.16537436188062365
714,-0.030081142057748117
715,-0.06464210863247839
716,0.0033893281612906
717,-0.009717869996969485
718,0.19216211547968634
719,-0.02588506901450404
720,-0.0379554944966688
721,-0.04062279148986982
722,-0.04933175879959629
723,0.005232714944027176
724,0.16599706516713747
725,-0.030892794298373515
726,-0.05543641004969117
727,0.12004311003550483
728,-0.03485197443619439
729,-0.026337380124155565
730,-0.068484363443105
731,-0.0684979553304456
732,0.032124202710925316
733,0.14603021526654994
734,-0.05697563445799536
735,0.1520364010450918
736,0.124605097595104
737,-0.025798562428511463
738,-0.028033906007900757
739,-0.08232429233046075
740,-0.09165912907827928
741,0.15372934799337376
742,-0.04249854578836271
743,0.004210303167534285
744,-0.061604832682260066
745,0.1977568232638282
746,-0.03999880548436533
747,-0.07431956255155094
748,0.15041305388842793
749,0.00349035747304925
750,0.11187828862541473
751,-0.03692574665416345
752,0.009419646599615701
753,-0.10908135511749566
754,-0.0178952108647055
755,-0.05863842588494331
756,0.12259485656327015
757,-0.015398216847646319
758,-0.035219306595338146
759,0.12995575782258903
760,-0.031311690789765714
761,-0.05113371029936525
762,0.11971172650682244
763,-0.040436312605992085
764,-0.03464886440751033
765,0.16584596835218887
766,-0.06438503277878771
767,0.13401087242361978
768,-0.003997215957940814
769,-0.08107206780682348
770,0.027376163970123026
771,-0.052339153784721565
772,-0.005908509536643139
773,0.17383798191596467
774,0.0031746403139439475
775,-0.01613961908166963
776,-0.02147684761099377
777,0.01774779157324558
778,-0.034603745291075155
779,-0.06764022201726207
780,-0.06101751005528729
781,-0.058248314569885225
782,-0.07270434684878306
783,-0.09199221989171809
784,0.1475146294819935
785,-0.04425776313360363
786,-0.07397714199128509
787,0.045369099089859505
788,0.01840555471272236
789,-0.03170439653821519
790,-0.0075373807330867786
791,-0.05534283113467047
792,0.14574464020757136
793,0.004976046129691758
794,0.18684178935593806
795,0.17704225619673988
796,-0.06647195350207509
797,-0.06969219891555682
798,-0.047161152525739485
799,0.11488624897600304
800,-0.03122034932986361
801,0.04368502638816719
802,-0.0003770028598161346
803,-0.11336332880406706
804,-0.028105560413705585
805,-0.0720030211429161
806,-0.019301311371580792
807,-0.11148619767826162
808,0.014372269378964284
809,-0.03370436047080685
810,-0.07286023008705958
811,-0.0559247117186978
812,0.12414813298687144
813,-0.00800491334555887
814,-0.040437635096321374
815,-0.034533843617283566
816,0.007360484160995376
817,0.1855123669735908
818,0.0322597589847236
819,-0.052391290264938765
820,-0.014776395509711453
821,0.1440173716329555
822,-0.02584691409187662
823,-0.05733991047133189
824,0.10175424008009269
825,-0.04644941277612049
826,0.13955441675109692
827,-0.029716455649668187
828,0.002812492406753029
829,0.025318330858886722
830,0.03184026457079816
831,-0.043117015060188967
832,0.16584756983493812
833,-0.03375420165920203
834,-0.04413874883023685
835,-0.024500579651658534
836,-0.07466475362999457
837,-0.019897344161962444
838,-0.046527818247698687
839,-0.035969741307258614
840,0.1817581133523441
841,-0.024406048936299864
842,-0.012756936091748368
843,0.18177049391127986
844,-0.04982213394940927
845,-0.03541638144404278
846,-0.04817159919148168
847,-0.014006099508064942
848,-0.061627185210108806
849,-0.025634545596013695
850,0.14690727242169835
851,-0.028442707171988067
852,-0.029307100538167142
853,-0.05614857438697782
854,-0.03299002532307762
855,-0.056611711810020275
856,-0.02035265662758056
857,-0.04692721623986041
858,0.18008655757788972
859,-0.01180717646277237
860,0.037625861682366264
861,-0.038946684967622616
862,-0.036333995372243195
863,-0.004965611924173512
864,-0.08141049258139059
865,0.1316836601335111
866,-0.03841891128324497
867,0.01004499890494461
868,-0.00023631951104647282
869,0.029076720558448402
870,0.034888468494869956
871,-0.09186291802752392
872,0.12063403748875658
873,-0.05991806061444366
874,0.04136481780140899
875,-0.023441796231032302
876,-0.04701656902303435
877,-0.0784840002166716
878,-0.042540850403242444
879,-0.03196436993031039
880,-0.07848072992351668
881,-0.009625553572003521
882,-0.028397220711239894
883,-0.05175655119583872
884,0.028374234130617043
885,-0.053302447137334084
886,0.0006764537293818764
887,-0.07317557175724235
888,-0.019610138679408518
889,-0.043221974687099464
890,-0.01225929889785505
891,-0.08684139478557754
892,-0.06964176450520582
893,0.017812292659294467
894,-0.017473679798814052
895,-0.0352003104797407
896,0.01617915033527985
897,0.15707395185928952
898,0.15416308898216044
899,-0.06583307356386986
900,-0.019617963707224687
901,-0.043178886465376105
902,-0.035801553454628654
903,-0.022740797660790794
904,-0.017766122892048933
905,-0.01474677636841879
906,-0.05207295521484115
907,0.009364610411384644
908,0.04368502638816719
909,-0.01390534822136347
910,-0.04628103164252008
911,-0.004856073583369634
912,-0.055204110757806214
913,0.16589584443544345
914,-0.05790813735536856
915,-0.03349497769524718
916,-0.03196436993031039
917,0.15337347670559523
918,-0.034066010207738036
919,-0.03362706773805106
920,0.027376163970123026
921,-0.004548609096922186
922,-0.035116815874638684
923,-0.06573196569265406
924,-0.048230297915115856
925,-3.898006418407432e-05
926,-0.046676853793294865
927,-0.017344108564755933
928,-0.03768738034899741
929,-0.02044726112047609
930,0.16518449478069286
931,-0.01804012766692399
932,0.026528387124955696
933,0.147891219039461
934,-0.07754403659861238
935,-0.018223185069103868
936,0.1833927739755309
937,-0.041126931818274905
938,-0.012321501058505916
939,-0.05555168962142808
940,0.18713914755248273
941,-0.04293019868248066
942,-0.07758651090889769
943,-0.0586718984207511
944,-0.0567327293009065
945,0.1612283414242306
946,-0.03224462734531538
947,-0.030340261265445555
948,-0.0311151984053685
949,-0.05742730552575732
950,-0.043860918742848816
951,-0.044410172220394534
952,-0.04469078518327802
953,-0.01773675550181788
954,-0.02588506901450404
955,-0.03483561701029144
956,0.1875530453370652
957,-0.035044581739092195
958,0.009279422789305313
959,-0.03266319551983901
960,-0.030928588450593247
961,-0.057797670786917076
962,-0.01915174786485846
963,-0.01919550778621189
964,0.1351344179462422
965,0.13959745973220367
966,-0.0268127487562496
967,-0.05291167756953585
968,0.0013268488152984991
969,0.02776399629037643
970,-0.06649959744553674
971,-0.010398618580583007
972,-0.056890889522773484
973,-0.02588506901450404
974,-0.04114848992096912
975,-0.06785069298738047
976,-0.03563880322560829
977,-0.07325762484691165
978,-0.05167680213870083
979,0.010579024751191397
980,0.1489205932983758
981,-0.050134902643828166
982,-0.05436473709333685
983,-0.023938918974340473
984,0.037625861682366264
985,-0.031005160588023148
986,-0.028975063661599253
987,-0.035105378981979275
988,-0.024337019518171944
989,0.0359132874191484
990,1.904965573836381e-05
991,-0.05333417283266373
992,-0.056908204992120785
993,0.15018271447779966
994,0.014598281360701184
995,-0.03805008602870734
996,0.16563724029779944
997,-0.033834018155555486
998,-0.007809220347375531
999,0.055334115868798744
1000,-0.05113371029936525
1001,-0.07257683699533897
1002,0.13556023550076873
1003,-0.09785503259451973
1004,0.03161258465325163
1005,-0.0997768026134185
1006,-0.009294147722015943
1007,0.007588170622621524
1008,-0.029093683455218223
1009,0.10815946424529117
1010,0.029076720558448402
1011,-0.06088644971892698
1012,-0.06441204192690904
1013,-0.059845066053989336
1014,-0.05918443884396145
1015,0.01801736192260628
1016,-0.05665473839920609
1017,-0.04137648586246466
1018,-0.0290136853525158
1019,-0.06475885785984252
1020,0.12436186875044875
1021,-0.018652466230029165
1022,-0.06359637045004615
1023,-0.048009382119928314
1024,0.13989675428448753
1025,-0.07396337120306974
1026,-0.027694953771088254
1027,-0.04608960343710423
1028,-0.01808299891782005
1029,-0.05034179110089554
1030,0.15241758708992048
1031,-0.02629691877579614
1032,-0.060662821504788564
1033,-0.08948283824118047
1034,-0.058878703391644395
1035,-0.04498118811717342
1036,-0.04391667515766369
1037,-0.005112977040157509
1038,-0.020832412299009107
1039,-0.009145067305791359
1040,-0.027053551666814776
1041,-0.06019075027248463
1042,-0.05227524682217836
1043,0.032632933287807524
1044,-0.0848017564089847
1045,0.1328120607536327
1046,0.0007675548572115625
1047,-0.06428298186796748
1048,-0.0733989453264395
1049,-0.01988650832041604
1050,-0.04498179727156019
1051,-0.06652464258831875
1052,-0.03741238496558081
1053,-0.002221813968715237
1054,-0.03230194722934246
1055,0.15873815090802407
1056,0.12027954556189568
1057,0.14413716507249602
1058,-0.030880437092270983
1059,-0.041750171693679936
1060,-0.03679067809436413
1061,-0.05210569724524807
1062,-0.020440768082742557
1063,0.13753352563833024
1064,0.12062066986868043
1065,-0.02873106737203228
1066,-0.03655856869338944
1067,-0.061433543544583205
1068,0.15374713608836865
1069,-0.04508569343148054
1070,-0.046724810580528235
1071,-0.07560195501935804
1072,-0.05969433805385926
1073,0.20736614294913752
1074,0.007413059140889337
1075,-0.06826598577315679
1076,0.11532948850046858
1077,0.15252547683650458
1078,0.058275891804522334
1079,-0.03330770435608396
1080,-0.03808464756465871
1081,-0.020073545762566265
1082,-0.07895085440287766
1083,-0.007404128906328737
1084,-0.01390153852550848
1085,-0.06041913256158389
1086,0.1267578429306186
1087,-0.018378427024761616
1088,-0.06574985100734984
1089,-0.026275623893515718
1090,-0.05011656925410466
1091,-0.021137005744631378
1092,-0.04733280642185482
1093,-0.0002469736586976921
1094,-0.031135892876280876
1095,-0.023553616506298204
1096,-0.09721219101603655
1097,0.11727045149318263
1098,-0.06154784903937855
1099,-0.05094558126278484
1100,-0.04042533748231465
1101,0.12152398777256046
1102,-0.019617963707224687
1103,0.0081360394555376
1104,-0.07677934417707041
1105,-0.08572655279313979
1106,-0.01149810307099043
1107,-0.03949715080248902
1108,-0.08617649327257956
1109,-0.03664141109721208
1110,-0.05749182330800284
1111,-0.0297485931118853
1112,-0.018161067206067888
1113,-0.02765107860986427
1114,-0.09129677795630857
1115,-0.045169452939203894
1116,-0.02585216560948283
1117,-0.05517073113523181
1118,-0.10197427043477933
1119,0.13406217227603742
1120,0.00927863574740744
1121,-0.04702183075998509
1122,0.007209577779421259
1123,-0.04025752589334505
1124,-0.07381754882856083
1125,-0.03121004325905724
1126,-0.04771559958880764
1127,-0.05869256953857453
1128,-0.05213901014432784
1129,0.19327680001142603
1130,-0.029733394735464443
1131,-0.021619082683000883
1132,-0.04412393218915237
1133,-0.06150929902924898
1134,-0.07001255341215705
1135,-0.04621329713826279
1136,0.13104229691593988
1137,0.13759252895625504
1138,-0.030104628769727467
1139,-0.047716299482789194
1140,-0.006656057322441964
1141,-0.005918189772537061
1142,-0.04776947749819278
1143,-0.005964850111000545
1144,-0.07164093809645852
1145,-0.051367479517711076
1146,-0.10937057854559616
1147,-0.0024750558520873064
1148,0.16940857432022927
1149,0.10547566589091849
1150,0.1012039320570417
1151,-0.0632012566102679
1152,-0.030396344332597726
1153,-0.027785329210783048
1154,-0.051549255518801136
1155,0.034888468494869956
1156,-0.02083651127342382
1157,0.010579024751191397
1158,0.012472151881865283
1159,-0.030670911962504415
1160,-0.06139711617377912
1161,0.01363042154093907
1162,-0.06422461285095221
1163,-0.004548609096922186
1164,-0.031311690789765714
1165,0.005913707661300039
1166,0.00780017415328409
1167,-0.020886163511439623
1168,-0.06927171834691975
1169,0.15855524898413856
1170,-0.09205852570570335
1171,0.19098082248353343
1172,0.15018960389714897
1173,0.02058283232409386
1174,-0.08383510354694639
1175,-0.08370801442992534
1176,0.040189182995615705
