,Unnamed: 0,id,atm_group,address,address_rus,lat,long,target,isTrain,city_lat,city_long,geo_city,region,diff_from_centre
41,41,4511.0,496.5,GRIGORENKO 8              LESOZAVODSK ,"улица Григоренко, 8, Лесозаводск, Приморский край, Россия",45.462274,133.403108,-0.029771982193639638,True,45.47885,133.42825, Lesozavodsk, Primorskiy,106.4531797396715
42,42,4512.0,496.5,SEMIRECHENSKAYA 93        OMSK        ,"Семиреченская улица, 93, Омск, Россия, 644016",54.931034,73.29666999999998,-0.12654526393216867,True,54.84152,73.30174, Novoomskiy, Omsk,570.4785532729603
43,43,4523.0,496.5,AVTOZAVODSKAYA 56         ULYANOVSK   ,"Автозаводская улица, 56, Ульяновск, Россия, 432008",54.291753,48.315699,-0.12915527243317027,True,54.32824,48.38657, Ulyanovsk, Ulyanovsk,363.6546638193299
44,44,4526.0,496.5,"MOSKOVSKIY PR-T, 19B      VORONEZH    ","Московский проспект, 19, Воронеж, Россия, 394026",51.693681,39.181539,-0.059624818066358276,True,51.67204,39.1843, Voronezh, Voronezj,137.94417395059816
45,45,4542.0,496.5,B.KHMELNITSKOGO 81        EYSK        ,"улица Богдана Хмельницкого, 81, Ейск, Краснодарский край, Россия",46.69520900000001,38.283637,-0.03800440301022337,True,46.7055,38.2739, Yeysk, Krasnodarskiy,86.61149938318869
46,46,4574.0,496.5,KALININA AVE. 15/1        TVER        ,"проспект Калинина, 15с1, Тверь, Россия, 170001",56.85372,35.865292,-0.025715052607514614,True,56.85836,35.90057, Tver, Tverskaya,216.31891214368164
47,47,4584.0,496.5,OKTIABRSKAYA 1            NAMTSY      ,"Октябрьская улица, 1, село Намцы, Намский улус, Республика Саха (Якутия), Россия, 678380",62.71844,129.66555,-0.14500123147475488,True,62.71959,129.66722, Namtsy, Sakha,12.866581400482415
48,48,4586.0,496.5,SVOBODY 51                IVANOVO     ,"улица Свободы, 51, Иваново, Россия, 153045",57.015939,41.005425,-0.05672162737004801,True,57.04695,41.01354, Bogorodskoye, Ivanovo,202.87123009618483
49,49,4588.0,496.5,PROFINTERNA 9/25          OMSK        ,"улица Профинтерна, 9, Омск, Россия, 644082",54.933853000000006,73.33204599999998,-0.0063364060107538285,True,54.99244,73.36859, Omsk, Omsk,373.32836367962113
50,50,4594.0,496.5,KAZANSKY PR. 75/48        V.VOLOCHEK  ,"Казанский проспект, 75/48, Вышний Волочёк, Тверская область, Россия, 171163",57.58633,34.560713,-0.08487923386827997,True,57.59125,34.56453, Vyshniy Volochek, Tverskaya,33.685588921519425
51,51,4606.0,496.5,KLUCHEVSKAYA 6B           ULAN-UDE    ,"Ключевская улица, 6, Улан-Удэ, Республика Бурятия, Россия, 670013",51.820888,107.632517,0.04071184695182275,True,51.82721,107.60627, Ulan-Ude, Respublika Buryatiya,40.33853689710434
52,52,4608.0,496.5,BONDARENKO 37             IVANOVKA    ,"улица Бондаренко, 39, село Ивановка, Ивановский район, Амурская область, Россия",50.35649,128.00231000000002,0.01602564044011012,True,50.09968,128.05724, Tambovka, Amur,1673.4169619134002
53,53,4624.0,496.5,SOVETSKAYA 29             CHERDAKLY   ,"Советская улица, 29, посёлок городского типа Чердаклы, Чердаклинский район, Ульяновская область, Россия",54.358775,48.852236,-0.038095996313162316,True,54.3594,48.84497, Cherdakly, Ulyanovsk,27.153378900974005
54,54,4649.0,496.5,LENINA 7                  YASNOGORSK  ,"улица Ленина, 7, Ясногорск, Тульская область, Россия, 301030",54.481354,37.694199,-0.09431827157465908,True,54.48082,37.69854, Yasnogorsk, Tula,13.617361742363942
55,55,4655.0,496.5,"POCHTOVIY PER, 3          ELIZOVO     ","Почтовый переулок, 3, Елизово, Камчатский край, Россия, 684005",53.183976,158.387789,-0.022816323115855738,True,53.18909,158.38135, Yelizovo, Kamtsjatka,51.628968483886595
56,56,4680.0,496.5,SHUHOVA 26                TULA        ,"улица Шухова, 26, Тула, Россия, 300004",54.208238,37.669046,-0.09089617940169298,True,54.19609,37.61822, Tula, Tula,239.64340894919903
57,57,4685.0,496.5,PROLETARSKAYA 11          P.PERVOMAYSK,"Пролетарская улица, 11, Первомайск, Нижегородская область, Россия, 607760",54.865166,43.793364,0.013068622592228196,True,54.8689,43.80272, Pervomaysk, Nizjnij Novgorod,24.69356772143144
58,58,4703.0,496.5,SOVETSKAYA 21A            PETROPAVLOVK,"Советская улица, 21, Петропавловск-Камчатский, Камчатский край, Россия",53.01652900000001,158.649756,-0.11674874615724234,True,53.04444,158.65076, Petropavlovsk-Kamchatsky, Kamtsjatka,177.97628347862445
59,59,4712.0,496.5,LENINSKAYA 59B            ORENBURG    ,"Ленинская улица, 59, Оренбург, Россия, 460014",51.762709,55.111885,-0.1102991528731819,True,51.7727,55.0988, Orenburg, Orenburg,63.92715811717073
60,60,4713.0,496.5,"1-ST VISHNEVAYA, 17       KURSK       ","Вишневая улица, СТ Дружба-1, городской округ Ухта, Республика Коми, Россия",63.541994,53.85233,-0.05392474061619745,True,63.60229,53.88175, Sosnogorsk, Komi Republic,408.4118604064949
61,61,8483.0,496.5,"STROITELEY AVE, 1V        PENZA       ","проспект Строителей, 1, Пенза, Россия, 440066",53.220223,44.943414,-0.03184849342291842,True,53.20066,45.00464, Penza, Penza,402.4629522506407
62,62,8486.0,496.5,MOSKOVSKAYA 83            PENZA       ,"Московская улица, 83, Пенза, Россия, 440000",53.197086,45.019035,0.0259088806733042,True,53.20066,45.00464, Penza, Penza,92.60294286588964
63,63,8487.0,496.5,MIRA 41                   PENZA       ,"улица Мира, 41, Пенза, Россия",53.188433,44.970049,-0.018226296461702655,True,53.20066,45.00464, Penza, Penza,229.14268846032587
64,64,8497.0,496.5,"TRUDOVAYA 1, K.1          RYAZAN      ","Трудовая улица, 1к1, Рязань, Россия, 390011",54.603425,39.762453,-0.116827337837667,True,54.6269,39.6916," ""Ryazan""", Rjazan,219.12296900315576
65,65,8500.0,496.5,GAGARINA 29               KURAGINO    ,"переулок Гагарина, 29, посёлок городского типа Курагино, Курагинский район, Красноярский край, Россия, 662910",53.890961,92.68067,0.005782464391873453,True,53.88785,92.68152, Kuragino, Krasnoyarskiy,20.39894936324604
66,66,8502.0,496.5,50 LET OKTYABRYA 6        VICHUGA     ,"улица 50 лет Октября, 6, Вичуга, Ивановская область, Россия, 155331",57.21764,41.937328,-0.10433068805502692,True,57.21276,41.93012, Vichuga, Ivanovo,47.65261341441591
67,67,8511.0,496.5,PODROYKINA 28             BAGAEVSKAYA ,"улица Подройкина, 28, станица Багаевская, Багаевский район, Ростовская область, Россия",47.321464,40.369543,-0.03813813379425859,True,47.32411,40.38791, Bagayevskaya, Rostov,115.97757402319974
68,68,8518.0,496.5,KRASNOARMEYSKAYA 233      KYZYL       ,"Красноармейская улица, 233, Кызыл, Республика Тыва, Россия, 667000",51.715113,94.428118,-0.03146751178664767,True,51.71472,94.45338, Kyzyl, Tyva,19.650490366931933
69,69,8534.0,496.5,CHERNISHEVSKOGO 56/2      YAKUTSK     ,"улица Чернышевского, 56/2, Якутск, Республика Саха (Якутия), Россия, 677007",62.011688,129.721308,-0.076109205265034,True,62.03389,129.73306, Yakutsk, Sakha,150.63813034433133
70,70,8542.0,496.5,FRIDRIHA ENGELSA 88       VORONEZH    ,"улица Фридриха Энгельса, 88, Воронеж, Россия, 394018",51.65900900000001,39.187756,-0.031863878742005726,True,51.67204,39.1843, Voronezh, Voronezj,83.13073249535759
71,71,8557.0,496.5,SOVETSKAYA 54/1           DOMODEDOVO  ,"Советская улица, 54, микрорайон Северный, Домодедово, Московская область, Россия",55.443659,37.747981,0.08008944082766974,True,55.4413,37.75367, Domodedovo, Moskovskaya,22.134281283744546
72,72,8560.0,496.5,ORDZHONIKIDZE 34          SHIMANOVSK  ,"улица Орджоникидзе, 34/25, Шимановск, Амурская область, Россия",51.996266,127.667571,-0.06168025059653893,True,52.00575,127.67756, Shimanovsk, Amur,61.335691280727445
73,73,8566.0,496.5,TEKSTILSCHIKOV 18         LENINSK-KUZN,"проспект Текстильщиков, 18, Ленинск-Кузнецкий, Кемеровская область, Россия, 652523",54.69732800000001,86.212944,-0.05952003290871191,True,54.6567,86.1737, Leninsk-Kuznetsky, Kemerovo,269.2746234231651
74,74,8575.0,496.5,GAGARINA 9                CHELIABINSK ,"улица Гагарина, 9, Ленинский район, Челябинск, Россия, 454010",55.141845,61.44309499999999,-0.02900062543233648,True,55.15402,61.42915, Chelyabinsk, Chelyabinsk,79.0338030003086
75,75,8585.0,496.5,KIROVA 42                 CHELYABINSK ,"улица Кирова, 42, Челябинск, Россия, 454084",55.17923100000001,61.39845699999999,0.0070306132694172895,True,55.15402,61.42915, Chelyabinsk, Chelyabinsk,164.79017084944263
76,76,8588.0,496.5,"KIROVA AVE, 27A           PYATIGORSK  ","проспект Кирова, 27А, Пятигорск, Ставропольский край, Россия",44.03603,43.07835,-0.06341569106345421,True,44.02361,43.09222, Goryachevodskiy," ""Stavropolskiy""",118.5783383384709
77,77,8590.0,496.5,"OKTIABRYA AVE, 16         NIZHNIY NOVG","проспект Октября, 16, микрорайон Соцгород-I, Нижний Новгород, Россия, 603043",56.251202,43.866514,-0.048744881734817086,True,56.25716,43.74577, Gorbatovka, Nizjnij Novgorod,737.3146472963984
78,78,8594.0,496.5,"MIRA AVE, 27K/1           KUVANDYK    ","проспект Мира, 27, Кувандык, Оренбургская область, Россия, 462241",51.482219,57.376188,-0.09031216940918163,True,51.4781,57.3552, Kuvandyk, Orenburg,53.51227391780402
79,79,8601.0,496.5,POBEDI 31B                LESOSIBIRSK ,"улица Победы, 31, Лесосибирск, Красноярский край, Россия, 662543",58.18613000000001,92.53111,0.04380837953664935,True,58.23583,92.48278, Lesosibirsk, Krasnoyarskiy,317.8945349319108
80,80,8617.0,496.5,INDUSTRIALNAYA 30         SARAPUL     ,"Индустриальная улица, 30, Сарапул, Удмуртская Республика, Россия, 427968",56.449732,53.723485,-0.14500123147475488,True,56.42163,53.77566, Sigayevo, Udmurtiya,375.79939725821123
81,81,8618.0,496.5,LENINA 48                 SVOBODNY    ,"улица Ленина, 48, Свободный, Амурская область, Россия",51.37197000000001,128.13935700000002,-0.12250819130927736,True,51.37525,128.14097, Svobodnyy, Amur,21.401053814311
82,82,8619.0,496.5,STAVROPOLSKAYA 100        KRASNODAR   ,"Ставропольская улица, 100, микрорайон Черёмушки, Краснодар, Россия, 350033",45.01906,38.998633,-0.04738277255446415,True,45.04484,38.97603, Krasnodar, Krasnodarskiy,179.2584075899076
83,83,8625.0,496.5,KHALTURINA 11             GELENDZHIK  ,"улица Халтурина, 11, Геленджик, Краснодарский край, Россия",44.568378,38.080115,-0.020059952730303518,True,44.5622,38.0848, Gelendzhik, Krasnodarskiy,46.59900341399804
84,84,8643.0,496.5,SCHETINKINA 12            TURAN       ,"улица Щетинкина, 14, Туран, Пий-Хемский кожуун, Республика Тыва, Россия",52.142246,93.922393,0.0074889981901422095,True,52.1449,93.91887, Turan, Tyva,18.226425771677643
85,85,8658.0,496.5,BIRYUZOVA 31              MOSCOW      ,"улица Маршала Бирюзова, 31, Москва, Россия, 123060",55.796526,37.486859,-0.07718966161291686,True,55.78363,37.47137, Khoroshevo-Mnevniki, Moskovskaya,109.02901271452443
86,86,8659.0,496.5,MYASNIKYANA 95            CHALTIR     ,"улица Мясникяна, 95, село Чалтырь, Мясниковский район, Ростовская область, Россия, 346800",47.28471500000001,39.500702,-0.09023119783684898,True,47.28477,39.48232, Chaltyr, Rostov,115.63671437664786
87,87,8660.0,496.5,LENINA 19                 TOSNO       ,"проспект Ленина, 19, Тосно, Тосненское городское поселение, Ленинградская область, Россия, 187000",59.547013,30.864595,-0.010322537100155724,True,59.54,30.8775, Tosno, Leningrad,92.82715995312928
88,88,8663.0,496.5,CHAPAEVA 2A               SERYSHEVO   ,"улица Чапаева, 2, посёлок городского типа Серышево, Серышевский район, Амурская область, Россия, 676351",51.092978,128.362247,-0.08702164994253997,True,51.09391,128.38258, Seryshevo, Amur,87.84682931099601
89,89,8691.0,496.5,GAGARINA 14-4             P. HOVU-AKSY,"улица Гагарина, 14, село Хову-Аксы, Чеди-Хольский кожуун, Республика Тыва, Россия",51.131723,93.716464,-0.010148401162897476,True,51.13294,93.71286, Khovu-Aksy, Tyva,16.767425445975388
90,90,8697.0,496.5,LENINA 93                 UST-LABINSK ,"улица Ленина, 93, Усть-Лабинск, Краснодарский край, Россия, 352333",45.215441,39.690147,-0.08251826011110397,True,45.21077,39.68914," ""Ust-Labinsk""", Krasnodarskiy,29.845109618705482
91,91,8699.0,496.5,TSENTRALNAYA 45           KRASN.YARUGA,"Центральная улица, 45, посёлок городского типа Красная Яруга, Краснояружский район, Белгородская область, Россия, 309420",50.802065,35.656945,-0.04783485347896513,True,50.80083,35.65833, Krasnaya Yaruga, Belgorod,10.933374215297492
92,92,8700.0,496.5,BAUMANA 16                YOSHKAR-OLA ,"улица Баумана, 16, Йошкар-Ола, Республика Марий Эл, Россия, 424019",56.64108,47.84341,-0.09438394857516988,True,56.63388,47.80405, Medvedevo, Mariy-El,254.0305115016941
93,93,8702.0,496.5,"70 LET OKTYABRYA, 25/2    OMSK        ","улица 70 лет Октября, 25/2, Омск, Россия, 644074",54.976592,73.33403100000002,-0.08490357516611999,True,54.99244,73.36859, Omsk, Omsk,100.99482824027424
94,94,8709.0,496.5,KRASNOOKTYABRSKAYA 66V    MAYKOP      ,"Краснооктябрьская улица, 62, Майкоп, Республика Адыгея, Россия, 385006",44.618387,40.10746,-0.021940545842015585,True,44.60778,40.10583, Maykop, Adygeya,68.11694509656793
95,95,8715.0,496.5,SHOLOM-ALEYHAMA 72        BIROBIDZHAN ,"улица Шолом-Алейхема, 72, Биробиджан, Еврейская автономная область, Россия, 679016",48.801131,132.906429,0.07325575442042899,True,48.79284,132.92386, Birobidzhan, Jewish Autonomous Oblast,54.040662025472
96,96,8717.0,496.5,LENINA 40                 EFREMOV     ,"улица Ленина, 40, Ефремов, Тульская область, Россия, 301840",53.145073,38.105187,-0.05393145648515777,True,53.14806,38.09924, Yefremov, Tula,41.27352256578445
97,97,8720.0,496.5,KASHIRINIKH 124           CHELYABINSK ,"улица Братьев Кашириных, 124, Челябинск, Россия, 454128",55.174296,61.304511,-0.08112422369102341,True,55.15402,61.42915, Chelyabinsk, Chelyabinsk,195.57808412428503
98,98,8722.0,496.5,AVTOMOBILISTOV 4A         ULAN-UDE    ,"проспект Автомобилистов, 4Ак1, Улан-Удэ, Республика Бурятия, Россия, 670045",51.831086,107.657625,-0.11923022403327956,True,51.82721,107.60627, Ulan-Ude, Respublika Buryatiya,24.8036184226034
99,99,8731.0,496.5,YAROSLAVSKAYA 56          UGLICH      ,"Ярославская улица, 56, Углич, Ярославская область, Россия, 152610",57.53267,38.333269,-0.02330640466529364,True,57.5275,38.33167, Uglich, Jaroslavl,33.43174290808941
100,100,8735.0,496.5,K.MARKSA 8                KURSK       ,"улица Карла Маркса, 8, Курск, Россия, 305004",51.750199,36.191928,-0.14175340176593873,True,51.73733,36.18735, Kursk, Kursk,82.05820075774542
101,101,8736.0,496.5,LUNACHARSKOGO 49          OBOYAN      ,"улица Луначарского, 49, Обоянь, Курская область, Россия",51.208488,36.280367,0.03122450469925518,True,51.20981,36.27919," ""Oboyan""", Kursk,9.505682107431905
102,102,8745.0,496.5,AK. KIRENSKOGO 2          KRASNOYARSK ,"улица Академика Киренского, 2, Красноярск, Россия, 660074",55.995649,92.786905,-0.09148681288490956,True,56.01839,92.86717, Krasnoyarsk, Krasnoyarskiy,461.59940709949745
103,103,8750.0,496.5,LENINA 23                 BRYANSK     ,"проспект Ленина, 23, Брянск, Россия, 241050",53.239434,34.35879,-0.027333947851448426,True,53.25209,34.37167, Bryansk, Brjansk,114.32152611386017
104,104,8755.0,496.5,KIROVA 7A                 ASTRAKHAN   ,"улица Кирова, 7/28, Астрахань, Россия, 414000",46.352485,48.038362,-0.04529878585356543,True,46.34968,48.04076," ""Astrakhan""", Astrakhan,20.95894910038185
105,105,8756.0,496.5,OKTYABRSKAYA 4            VOLODARSKIY ,"Октябрьская площадь, 4, посёлок городского типа Володарский, Володарский район, Астраханская область, Россия, 416170",46.402883,48.543027,-0.05870397594945995,True,46.40134,48.54093, Volodarskiy, Astrakhan,14.047456364636666
106,106,8759.0,496.5,"NABEREZHNAYA 1 MAY, 160   ASTRAKHAN   ","улица Набережная 1 Мая, 160/94, Астрахань, Россия, 414000",46.343234,48.051675,-0.07256212672580185,True,46.34968,48.04076," ""Astrakhan""", Astrakhan,64.38538955092835
107,107,8770.0,496.5,BEZHITSKAYA 1/5           BRYANSK     ,"Бежицкая улица, 1к5, Брянск, Россия, 241007",53.268374,34.355008000000005,-0.04295661014204959,True,53.25209,34.37167, Bryansk, Brjansk,147.66131412570354
108,108,8771.0,496.5,KRILATAYA 2               KRASNODAR   ,"Крылатая улица, 2, жилой массив Пашковский, Краснодар, Россия, 350023",45.011446,39.122529,-0.06185199719608433,True,45.02366,39.10436, Pashkovskiy, Krasnodarskiy,97.72433688611615
109,109,8781.0,496.5,SOVETSKIY 3               BIKIN       ,"Советский переулок, 3, Бикин, Хабаровский край, Россия, 682970",46.824789,134.25341699999998,-0.0034579326085033856,True,46.81293,134.25012, Bikin, Khabarovsk Krai,78.18959867334637
110,110,8790.0,496.5,PUSHKINA 22               ELETS       ,"улица Пушкина, 22, Елец, Липецкая область, Россия, 399772",52.608066,38.501362,-0.08184239791870787,True,52.62366,38.50169, Yelets, Lipetsk,99.39142463325452
111,111,8797.0,496.5,IPPODROMNAYA 15B          ELISTA      ,"Ипподромная улица, 15, Элиста, Республика Калмыкия, Россия, 358005",46.321623,44.233611,-0.07983827673128033,True,46.30778,44.25583, Elista, Kalmykiya,131.64665871436137
